week,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2023-37,0.13808816717405392,0.9362366323313372,-0.13441141207993204,0.7716396943303533,106.0
2023-38,0.09809503738543912,0.8544874200186812,-0.11458132032275949,0.8084233980385713,107.0
2023-39,0.2571693518349037,0.9589325919926416,0.17506439049824238,1.08691455699222,119.0
2023-40,-0.09880046726732873,0.9578934777759064,0.19803697362827358,1.1529849193014305,98.0
2023-41,0.0031702485114849387,0.9649603445798045,0.07234482266755737,1.1451796314761604,99.0
2023-42,0.01912923466983049,0.9567999096663424,-0.02580618378003512,0.9581609466514778,84.0
2023-43,0.06350391326789344,1.092244282101715,0.12527836238202217,1.2396262778211202,94.0
2023-44,-0.1030247243926024,1.0604890296011174,0.10488631435990928,0.9808543502391717,74.0
2023-45,-0.10192509496365411,0.9907888036130029,0.1202414228820091,1.0528018964227974,112.0
2023-46,0.20167781343477917,0.8529648931660704,0.13593172170271434,1.0374328408605311,100.0
2023-47,-0.06885751128116596,1.1317617737654566,-0.11285134622466507,0.8445998417677131,129.0
2023-48,-0.1274254085870571,1.0880332271910869,0.017120842796993004,1.0056841350683097,149.0
2023-49,-0.12244271079477724,1.1715245679523716,0.20404535052788916,1.354579832827239,156.0
2023-50,-0.007768061519065329,1.0653748922526025,0.06297357676428433,1.001836906744663,84.0
2023-51,-0.04362976195659694,0.9875703441799616,0.283330778041893,1.1284943851500142,109.0
2023-52,-0.09994814183509049,0.9041730594463521,0.16087907824506564,1.12988903256765,67.0
2024-01,0.04536770401908785,1.2290478279878285,0.1079274932374098,1.0487389784397034,80.0
2024-02,-0.22455057229267128,0.9668622045668452,-0.14243794602982662,0.7956014503009523,118.0
2024-03,0.08840825011337786,1.2489284337003979,0.09713659033509947,1.1083875830265262,89.0
