,summary,Wetterereignisse,Landwirtschaft,Energie,Stadt,word
neu höchsttemperatur,2.0632434297026547,-0.13517918377114965,0.07225638451943964,-0.18256012023149573,0.8892165840418581,neu höchsttemperatur
höchsttemperatur bundesrat,2.0116110308463404,-0.10983586764512024,0.09759970064546893,-0.1904797338672206,0.894564922255577,höchsttemperatur bundesrat
öffentlic…,1.991389669390298,-0.0997326800731082,0.10770288821748109,-0.19315009242268663,0.895290304100136,öffentlic…
bundesrat öffentlic…,1.991389669390298,-0.0997326800731082,0.10770288821748109,-0.19315009242268663,0.895290304100136,bundesrat öffentlic…
+3625,1.9749971675181688,-0.09146692291033881,0.11596864538025045,-0.19510298762015346,0.8952308596761589,+3625
öffentlic… +3625,1.9749971675181688,-0.09146692291033881,0.11596864538025045,-0.19510298762015346,0.8952308596761589,öffentlic… +3625
+3625 chars,1.9674740659482048,-0.08765047872811153,0.1197850895624775,-0.19593078036286465,0.8949970972145161,+3625 chars
britisch hoffnung,1.8310988072439287,-0.015816186503887365,0.19161938178670176,-0.3619221106866964,1.191406482787539,britisch hoffnung
Peak-Inflation,1.8449242352320865,-0.023338170460743414,0.18409739782984574,-0.3694440946435525,1.2070423377025754,Peak-Inflation
hoffnung peak-inflation,1.8449242352320865,-0.023338170460743414,0.18409739782984574,-0.3694440946435525,1.2070423377025754,hoffnung peak-inflation
zerbricht,1.8630600992750668,-0.03312030923233219,0.17431525905825684,-0.37922623341514117,1.2268470130262559,zerbricht
peak-inflation zerbrech,1.8630600992750668,-0.03312030923233219,0.17431525905825684,-0.37922623341514117,1.2268470130262559,peak-inflation zerbrech
zerbrech anders,1.8767497172279721,-0.04044136552613934,0.16699420276444982,-0.3865472897089482,1.2412933846012992,zerbrech anders
erhofft,1.8936384422786088,-0.049400038898942726,0.15803552939164653,-0.39550596308175184,1.2585520751350803,erhofft
anders erhoff,1.8936384422786088,-0.049400038898942726,0.15803552939164653,-0.39550596308175184,1.2585520751350803,anders erhoff
erhoff steig,1.9091903906880625,-0.05757923170173504,0.14985633658885425,-0.40368515588454396,1.273921896717168,erhoff steig
inflation großbritannien,1.9613089024475718,-0.08451201645581488,0.1229235518347744,-0.43061794063862396,1.3220935460829923,inflation großbritannien
"11,1",2.231576229726894,-0.2136081239859661,-0.0061725556953771445,-0.5597140481687752,1.5115951281491842,"11,1"
"großbritannien 11,1",2.0200549613595364,-0.11402467836309414,0.09341088992749509,-0.4601306025459031,1.3709798473378703,"großbritannien 11,1"
"11,1 prozent",2.039638123192794,-0.1236723602550832,0.08376320803550594,-0.46977828443789216,1.3861577528828815,"11,1 prozent"
prozent neu,2.134824822665474,-0.16928455176679522,0.038151016523794025,-0.5153904759496042,1.453144276091811,prozent neu
neu rekordwert,2.1803084978455094,-0.1903663382884771,0.017069230002112214,-0.5364722624712858,1.4816953605343748,neu rekordwert
dortige,2.600152351367118,-0.36646999871667657,-0.1590344304260874,-0.7125759228994857,1.6750564501068295,dortige
während dortig,2.600152351367118,-0.36646999871667657,-0.1590344304260874,-0.7125759228994857,1.6750564501068295,während dortig
dortig notenbank,3.2577856609476195,-0.5919476782053482,-0.384512109914759,-0.9380536023881573,1.8442168333451916,dortig notenbank
notenbank schwerwiegend,2.237828448177902,-0.21640591160195313,-0.008970343311363859,-0.562511835784762,1.5150890534640942,notenbank schwerwiegend
Risiko,2.1092581577832923,-0.1572362604051709,0.05019930788541818,-0.50334218458798,1.4361726278280411,Risiko
schwerwiegend risiko,2.1092581577832923,-0.1572362604051709,0.05019930788541818,-0.50334218458798,1.4361726278280411,schwerwiegend risiko
risiko steh,2.0712353834567754,-0.13904519158943637,0.06839037670115279,-0.48515111577224534,1.4095851154660894,risiko steh
erinnern,2.039638123192794,-0.1236723602550832,0.08376320803550594,-0.46977828443789216,1.3861577528828815,erinnern
steh erinner,2.039638123192794,-0.1236723602550832,0.08376320803550594,-0.46977828443789216,1.3861577528828815,steh erinner
erinner immer,2.005840554686369,-0.10696316090280197,0.10047240738778722,-0.4530690850856109,1.359627720302104,erinner immer
mehr faktor,1.9720356487851445,-0.08996629222059967,0.11746927606998947,-0.4360722164034087,1.3314208617263066,mehr faktor
faktor krise,1.9329789543902467,-0.06996227135584326,0.13747329693474594,-0.41606819553865215,1.2965200303931195,faktor krise
70er-Jahre,1.9128928357053128,-0.059516628642638285,0.14791893964795091,-0.40562255282544746,1.2775100123950696,70er-Jahre
krise 70er-jahre,1.9128928357053128,-0.059516628642638285,0.14791893964795091,-0.40562255282544746,1.2775100123950696,krise 70er-jahre
die hoffnung,1.88569937180206,-0.04519873033918736,0.16223683795140195,-0.3913046545219964,1.250514660331209,die hoffnung
hoffnung gipfel,1.8592196230802789,-0.031056800928819895,0.17637876736176936,-0.3771627251116288,1.22271781894694,hoffnung gipfel
Preissteigerung,1.8415921947020342,-0.02153047937853265,0.18590508891205657,-0.3676364035613417,1.203317654572591,Preissteigerung
gipfel preissteigerung,1.8415921947020342,-0.02153047937853265,0.18590508891205657,-0.3676364035613417,1.203317654572591,gipfel preissteigerung
preissteigerung bereits,1.8252153788616985,-0.012597954612063627,0.19483761367852556,-0.35870387879487253,1.1846048408937713,preissteigerung bereits
bereits überschreit,1.8178003418660045,-0.008527125494609399,0.1989084427959797,-0.3546330496774183,1.1759026562796386,bereits überschreit
überschreit großbritannien,1.7865975641510177,0.008787032388213982,0.21622260067880325,-0.3373188917945949,1.1376046289370227,überschreit großbritannien
erfüllt,1.7732089423511048,0.016309174339285158,0.22374474262987426,-0.3297967498435238,1.1202823834243845,erfüllt
großbritannien erfüll,1.7732089423511048,0.016309174339285158,0.22374474262987426,-0.3297967498435238,1.1202823834243845,großbritannien erfüll
Verbraucherpreise,1.7571761644005535,0.025391972780385633,0.23282754107097478,-0.3207139514024234,1.0987785160453416,Verbraucherpreise
oktober verbraucherpreis,1.7571761644005535,0.025391972780385633,0.23282754107097478,-0.3207139514024234,1.0987785160453416,oktober verbraucherpreis
verbraucherpreis steig,1.7451653052149885,0.032250759323760404,0.2396863276143497,-0.31385516485904846,1.0820944868951319,verbraucherpreis steig
"mit 11,1",1.7386177064794803,0.0360096653308127,0.2434452336214019,-0.31009625885199615,1.0727819355667556,"mit 11,1"
"11,1 pr…",1.7365323522230487,0.03720981753806243,0.24464538582865147,-0.3088961066447468,1.069782807497357,"11,1 pr…"
+5513,1.7344925450639297,0.03838515188702132,0.2458207201776104,-0.3077207722957876,1.0668334484611013,+5513
pr… +5513,1.7344925450639297,0.03838515188702132,0.2458207201776104,-0.3077207722957876,1.0668334484611013,pr… +5513
+5513 chars,1.7321025369161736,0.03976403143303955,0.2471995997236287,-0.3063418927497696,1.0633577481918883,+5513 chars
energiekosten stromkosten,2.1006839613955837,-0.15316294633093713,0.05427262195965209,0.03787313889072845,-0.11066597752523105,energiekosten stromkosten
stromkosten steig,1.9575622715693297,-0.08259991888823302,0.12483564940235622,0.016276044268060116,-0.040102950082527004,stromkosten steig
steig 1000,1.850860561737843,-0.02655065816614313,0.18088491012444607,-0.0023701038915122305,0.01594631063956282,steig 1000
1000 euro,1.8310794723750965,-0.015805627286199886,0.19162994100438932,-0.0061072739752551924,0.026691341519506123,1000 euro
euro post,1.8138402092394703,-0.006346219019723016,0.20108934927086627,-0.009442473581411438,0.03615074978598313,euro post
Stromversorger,1.7876935510619747,0.008173771235175277,0.21560933952576425,-0.01464587446987019,0.05067074004088118,Stromversorger
post stromversorger,1.7876935510619747,0.008173771235175277,0.21560933952576425,-0.01464587446987019,0.05067074004088118,post stromversorger
stromversorger bekomm,1.7427932663137022,0.03361088973719431,0.2410464580277835,-0.02401364700117873,0.07610785854290035,stromversorger bekomm
bekomm gerade,1.7280922175545987,0.0420820056753939,0.2495175739659831,-0.027206586180276382,0.08457897448109986,bekomm gerade
Weit,1.69711451131079,0.060170578623600035,0.2676061469141891,-0.034150860864354954,0.10266754742930596,Weit
weit 100,1.6867560030480522,0.06629288181107615,0.2737284501016653,-0.036540967101180655,0.1087898506167821,weit 100
100 anbieter,1.6829334074402333,0.06856169461955562,0.27599726291014476,-0.03743187972632943,0.11105866342526163,100 anbieter
erhöh prozent,1.6521343027715136,0.08703207240215673,0.29446764069274584,-0.04479076819232798,0.12952904120786268,erhöh prozent
prozent durchschnitt,1.6454378951104933,0.09109349484511288,0.29852906313570193,-0.046434599686539874,0.13359046365081892,prozent durchschnitt
teuer häng,1.6279799840962046,0.10176006855013606,0.30919563684072543,-0.050796822834319875,0.14425703735584214,teuer häng
häng geplant,1.6223267996547102,0.10523862643286977,0.31267419472345886,-0.05223367295850485,0.14773559523857574,häng geplant
schwerin hamburg,1.6062125013700659,0.11522111733536117,0.3226566856259504,-0.05639652961892517,0.15771808614106725,schwerin hamburg
hamburg frankfurt,1.6021616967521162,0.11774626341886366,0.325181831709453,-0.057458930191678546,0.1602432322245697,hamburg frankfurt
die versorger,1.5978103475689427,0.12046588209359252,0.32790145038418167,-0.058607424359014636,0.1629628508992986,die versorger
versorger erhöh,1.5950821564632323,0.122174797609047,0.3296103658996361,-0.05933137598172721,0.16467176641475312,versorger erhöh
erhöh strompreis,1.591973481584055,0.12412561128669296,0.3315611795772823,-0.060159960066061335,0.1666225800923992,erhöh strompreis
strompreis deutlich,1.5890298965172958,0.12597633922192214,0.3334119075125112,-0.06094816644559872,0.16847330802762822,strompreis deutlich
deutlich teilweise,1.5866927734563472,0.12744820797480422,0.33488377626539323,-0.061576507626938115,0.1699451767805101,deutlich teilweise
teilweise verdoppel,1.5844531565418842,0.1288607051201676,0.33629627341075685,-0.062180745576821884,0.1713576739258737,teilweise verdoppel
verdoppel sogar,1.5804433511952782,0.13139463157388317,0.33883019986447227,-0.06326776848802049,0.17389160037958912,verdoppel sogar
Ausgaben,1.5782562740034989,0.1327794277247026,0.340214996015292,-0.06386349484837327,0.17527639653040866,Ausgaben
die ausgabe,1.5782562740034989,0.1327794277247026,0.340214996015292,-0.06386349484837327,0.17527639653040866,die ausgabe
ausgabe strom,1.5757872588051247,0.1343450470175381,0.3417806153081274,-0.06453843262729131,0.17684201582324433,ausgabe strom
strom steig,1.5746874045981176,0.13504326196556843,0.3424788302561575,-0.06483992081457328,0.17754023077127437,strom steig
steig vielen,1.5727322307656737,0.13628566006334256,0.34372122835393193,-0.06537713252570418,0.17878262886904883,steig vielen
vielen teil,1.57152734916791,0.13705206094476427,0.3444876292353534,-0.06570900069437628,0.17954902975047032,vielen teil
teil deutschland,1.570351581150182,0.1378005099453087,0.3452360782358979,-0.06603344733223175,0.18029747875101496,teil deutschland
erheblich,1.5682413578318999,0.1391452040023485,0.3465807722929377,-0.06661723687359875,0.18164217280805445,erheblich
Sel…,1.566526048950474,0.14023958124316807,0.34767514953375706,-0.06709318500405013,0.1827365500488741,Sel…
+3114,1.5656161096928978,0.14082061443839816,0.34825618272898723,-0.0673461821395908,0.18331758324410402,+3114
sel… +3114,1.5656161096928978,0.14082061443839816,0.34825618272898723,-0.0673461821395908,0.18331758324410402,sel… +3114
+3114 chars,1.5647235610411814,0.14139087119631388,0.348826439486903,-0.06759469221431667,0.18388784000201983,+3114 chars
gastkommentar global,2.0840768863576487,-0.14522597558256925,0.06220959270801995,0.03554177688610763,-0.10272900677686311,gastkommentar global
Challenges,1.9946291463582357,-0.1013581002383925,0.10607746805219676,0.022213258337518322,-0.05886113143268643,Challenges
global challenges,1.9946291463582357,-0.1013581002383925,0.10607746805219676,0.022213258337518322,-0.05886113143268643,global challenges
challenges viel,1.9011327474870015,-0.05334985014017328,0.154085718150416,0.006719159965345995,-0.010852881334467263,challenges viel
viel geld,1.8738794583037823,-0.03891081726334021,0.16852475102724893,0.0018625427029818288,0.003586151542365784,viel geld
geld wenig,1.878952441045678,-0.04161436805799368,0.16582120023259544,0.0027790395865219366,0.000882600747712467,geld wenig
wenig energie,1.9135298351898131,-0.05984957643496145,0.1475859918556277,0.008875010487685558,-0.017352607629255504,wenig energie
energie strom-,2.1826634127103253,-0.19144583874907103,0.015989729541518123,0.04878929710674869,-0.14894886994336498,energie strom-
strom- gaskrise,2.8543974268777212,-0.4597607206712474,-0.252325152380658,0.11220500707721681,-0.4172637518655413,strom- gaskrise
gelöst,2.1381144526858202,-0.17082430249026218,0.036611265800327,0.042975958276845146,-0.1283273336845561,gelöst
gaskrise lös,2.1381144526858202,-0.17082430249026218,0.036611265800327,0.042975958276845146,-0.1283273336845561,gaskrise lös
Teure,2.3464781109647763,-0.26381548655872317,-0.05637991826813396,0.06802508333549176,-0.22131851775301714,Teure
lös teuer,2.3464781109647763,-0.26381548655872317,-0.05637991826813396,0.06802508333549176,-0.22131851775301714,lös teuer
teuer gas-,2.8543974268777212,-0.4597607206712474,-0.252325152380658,0.11220500707721681,-0.4172637518655413,teuer gas-
gas- strompreisdeckel,2.236935893153302,-0.21600698331507404,-0.00857141502448495,0.05551630348690808,-0.17351001450936812,gas- strompreisdeckel
Versorgungskrise,1.8896421813957593,-0.047287447861348704,0.16014812042924056,0.004691456156549064,-0.0047904790556424996,Versorgungskrise
strompreisdeckel versorgungskrise,1.8896421813957593,-0.047287447861348704,0.16014812042924056,0.004691456156549064,-0.0047904790556424996,strompreisdeckel versorgungskrise
beenden,1.7986399557434252,0.002069242108669354,0.2095048103992585,-0.012445736388679657,0.044566210914375445,beenden
versorgungskrise beend,1.7986399557434252,0.002069242108669354,0.2095048103992585,-0.012445736388679657,0.044566210914375445,versorgungskrise beend
was stattdessen,1.7662286067624031,0.020253498566887025,0.22768906685747634,-0.0190538603874408,0.06275046737259318,was stattdessen
stattdessen helf,1.7427932663137022,0.03361088973719431,0.2410464580277835,-0.02401364700117873,0.07610785854290035,stattdessen helf
analysiert,1.7207630451251885,0.04633221793669108,0.25376778622728013,-0.028822679649208243,0.08882918674239693,analysiert
helf analysier,1.7207630451251885,0.04633221793669108,0.25376778622728013,-0.028822679649208243,0.08882918674239693,helf analysier
Volker,1.7311813984520723,0.04029597654814538,0.24773154483873466,-0.02653029204143137,0.08279294535385158,Volker
analysier volker,1.7311813984520723,0.04029597654814538,0.24773154483873466,-0.02653029204143137,0.08279294535385158,analysier volker
Wieland,1.7427932663137022,0.03361088973719431,0.2410464580277835,-0.02401364700117873,0.07610785854290035,Wieland
volker wieland,1.7427932663137022,0.03361088973719431,0.2410464580277835,-0.02401364700117873,0.07610785854290035,volker wieland
bundesregierung abwehrschirm,1.8689743440057431,-0.036289759981772814,0.17114580830881637,0.0009708364042161401,0.00620720882393303,bundesregierung abwehrschirm
abwehrschirm 200,1.984633053682739,-0.0963339961711357,0.11110157211945347,0.020637404576990447,-0.053837027365429606,abwehrschirm 200
euro gas-,2.8543974268777212,-0.4597607206712474,-0.252325152380658,0.11220500707721681,-0.4172637518655413,euro gas-
Stromkrise,2.236935893153302,-0.21600698331507404,-0.00857141502448495,0.05551630348690808,-0.17351001450936812,Stromkrise
gas- stromkrise,2.236935893153302,-0.21600698331507404,-0.00857141502448495,0.05551630348690808,-0.17351001450936812,gas- stromkrise
überwinden,2.028219510725381,-0.11805827860036155,0.08937728969022767,0.027377441048628152,-0.07556130979465549,überwinden
stromkrise überwind,2.028219510725381,-0.11805827860036155,0.08937728969022767,0.027377441048628152,-0.07556130979465549,stromkrise überwind
Staatliche,1.9201068676122566,-0.0632808034317327,0.14415476485885653,0.010005593400363019,-0.020783834626026745,Staatliche
Transfers,1.8596320423851516,-0.03127860020648039,0.17615696808410874,-0.0007427535646367838,0.01121836859922566,Transfers
staatlich transfer,1.8596320423851516,-0.03127860020648039,0.17615696808410874,-0.0007427535646367838,0.01121836859922566,staatlich transfer
transfer soll,1.82046651461208,-0.009992753678857571,0.1974428146117317,-0.008151720428511169,0.03250421512684846,transfer soll
Wachstum,1.7986399557434252,0.002069242108669354,0.2095048103992585,-0.012445736388679657,0.044566210914375445,Wachstum
soll wachstum,1.7986399557434252,0.002069242108669354,0.2095048103992585,-0.012445736388679657,0.044566210914375445,soll wachstum
Wettbewerbsfähigkeit,1.7662286067624031,0.020253498566887025,0.22768906685747634,-0.0190538603874408,0.06275046737259318,Wettbewerbsfähigkeit
wachstum wettbewerbsfähigkeit,1.7662286067624031,0.020253498566887025,0.22768906685747634,-0.0190538603874408,0.06275046737259318,wachstum wettbewerbsfähigkeit
wettbewerbsfähigkeit deutsch,1.7221860746307391,0.04550558382907817,0.2529411521196672,-0.0285076185070525,0.08800255263478417,wettbewerbsfähigkeit deutsch
wirtschaft sich…,1.6960226232973385,0.060814164784620754,0.26824973307521016,-0.03440115700808665,0.10331113359032691,wirtschaft sich…
+5016,1.6887325429022622,0.06512176832441688,0.272557336615006,-0.03608219677203279,0.10761873713012288,+5016
sich… +5016,1.6887325429022622,0.06512176832441688,0.272557336615006,-0.03608219677203279,0.10761873713012288,sich… +5016
+5016 chars,1.6829334074402333,0.06856169461955562,0.27599726291014476,-0.03743187972632943,0.11105866342526163,+5016 chars
frühdenker kiew,1.640925268113216,0.09383977065782483,0.30127533894841396,-0.04755146524731647,0.13633673946353095,frühdenker kiew
kiew arbeit,1.6437125414007412,0.0921426130908765,0.2995781813814658,-0.04686074976258187,0.13463958189658254,kiew arbeit
arbeit schutz,1.6515000505251052,0.08741604483153155,0.2948516131221208,-0.04494577725313038,0.12991301363723762,arbeit schutz
schutz ukrainisch,1.658786263895827,0.08301387266553116,0.2904494409561204,-0.043173626516380646,0.12551084147123723,schutz ukrainisch
Himmels,1.6683824430071215,0.07724548123996433,0.2846810495305536,-0.04086797017321609,0.11974245004567043,Himmels
ukrainisch himmel,1.6683824430071215,0.07724548123996433,0.2846810495305536,-0.04086797017321609,0.11974245004567043,ukrainisch himmel
himmel die,1.675767705740191,0.07282864921341389,0.28026421750400293,-0.03911506860044751,0.11532561801911978,himmel die
die nato,1.6792744320584954,0.07073822682748279,0.27817379511807216,-0.03828920664418609,0.11323519563318887,die nato
nato ukraine,1.6917836622257758,0.0633166474689799,0.2707522157595689,-0.03537652374786823,0.10581361627468573,nato ukraine
ukraine zieh,1.7004715999281113,0.05819441696063047,0.26562998525121967,-0.03338371106015112,0.10069138576633663,ukraine zieh
zieh lehre,1.708817984520646,0.053298146896092746,0.2607337151866819,-0.03149200485172762,0.0957951157017988,zieh lehre
Raketeneinschlag,1.9779353455930935,-0.09295350463480559,0.11448206365578369,0.019571211984301295,-0.050456535829099584,Raketeneinschlag
lehre raketeneinschlag,1.9779353455930935,-0.09295350463480559,0.11448206365578369,0.019571211984301295,-0.050456535829099584,lehre raketeneinschlag
raketeneinschlag polen,1.7662286067624031,0.020253498566887025,0.22768906685747634,-0.0190538603874408,0.06275046737259318,raketeneinschlag polen
bundesregierung brauch,1.846671064949042,-0.024284552555902762,0.18315101573468634,-0.003153770002612158,0.018212416249803205,bundesregierung brauch
brauch lang,1.884203127641962,-0.04440494628833547,0.16303062200225363,0.003721566915725556,-0.0019079774826293993,brauch lang
lang plan,1.9575622715693297,-0.08259991888823302,0.12483564940235622,0.016276044268060116,-0.040102950082527004,lang plan
plan strom-,2.1826634127103253,-0.19144583874907103,0.015989729541518123,0.04878929710674869,-0.14894886994336498,plan strom-
und großbritannien,1.9946291463582357,-0.1013581002383925,0.10607746805219676,0.022213258337518322,-0.05886113143268643,und großbritannien
türmen,1.884203127641962,-0.04440494628833547,0.16303062200225363,0.003721566915725556,-0.0019079774826293993,türmen
großbritannien türm,1.884203127641962,-0.04440494628833547,0.16303062200225363,0.003721566915725556,-0.0019079774826293993,großbritannien türm
Staatsschulden,1.8171110275634736,-0.008147851151586267,0.19928771713900292,-0.008803958652599019,0.03434911765411988,Staatsschulden
türm staatsschuld,1.8171110275634736,-0.008147851151586267,0.19928771713900292,-0.008803958652599019,0.03434911765411988,türm staatsschuld
sie donnerstag,1.715269948799758,0.049529568494631096,0.25696513678522026,-0.03004470297465982,0.09202653730033732,sie donnerstag
Polen2,1.6645527876054478,0.07954354995243391,0.28697911824302325,-0.04178429019626837,0.12204051875813994,Polen2
raketeneinschlag polen2,1.6645527876054478,0.07954354995243391,0.28697911824302325,-0.04178429019626837,0.12204051875813994,raketeneinschlag polen2
Sonderregeln,1.658786263895827,0.08301387266553116,0.2904494409561204,-0.043173626516380646,0.12551084147123723,Sonderregeln
Strompreisbremse3,1.6454378951104933,0.09109349484511288,0.29852906313570193,-0.046434599686539874,0.13359046365081892,Strompreisbremse3
sonderregel strompreisbremse3,1.6454378951104933,0.09109349484511288,0.29852906313570193,-0.046434599686539874,0.13359046365081892,sonderregel strompreisbremse3
Metallarbeiter,1.6351518706204053,0.09736435400863136,0.30479992229922037,-0.04899119660560566,0.1398613228143373,Metallarbeiter
streiken,1.6279799840962046,0.10176006855013606,0.30919563684072543,-0.050796822834319875,0.14425703735584214,streiken
metallarbeiter streik,1.6279799840962046,0.10176006855013606,0.30919563684072543,-0.050796822834319875,0.14425703735584214,metallarbeiter streik
streik mehr,1.6223267996547102,0.10523862643286977,0.31267419472345886,-0.05223367295850485,0.14773559523857574,streik mehr
Lohn4,1.620275483474871,0.10650385495883337,0.31393942324942253,-0.052758041979604424,0.14900082376453944,Lohn4
mehr lohn4,1.620275483474871,0.10650385495883337,0.31393942324942253,-0.052758041979604424,0.14900082376453944,mehr lohn4
die innenminister,1.6159797388546686,0.1091586190908554,0.31659418738144446,-0.05386135498235149,0.15165558789656142,die innenminister
+338,1.6068608117142715,0.11481757201296622,0.32225314030355534,-0.05622709951875207,0.15731454081867222,+338
innenminister +338,1.6068608117142715,0.11481757201296622,0.32225314030355534,-0.05622709951875207,0.15731454081867222,innenminister +338
+338 chars,1.6052529610570272,0.11581868897536074,0.3232542572659501,-0.05664760083815745,0.15831565778106685,+338 chars
Güterzüge,1.9946291463582357,-0.1013581002383925,0.10607746805219676,0.022213258337518322,-0.05886113143268643,Güterzüge
unfall güterzug,1.9946291463582357,-0.1013581002383925,0.10607746805219676,0.022213258337518322,-0.05886113143268643,unfall güterzug
kollidieren,2.1381144526858202,-0.17082430249026218,0.036611265800327,0.042975958276845146,-0.1283273336845561,kollidieren
güterzug kollidier,2.1381144526858202,-0.17082430249026218,0.036611265800327,0.042975958276845146,-0.1283273336845561,güterzug kollidier
kollidier gasaustritt,2.8543974268777212,-0.4597607206712474,-0.252325152380658,0.11220500707721681,-0.4172637518655413,kollidier gasaustritt
beschädigtem,2.0840768863576487,-0.14522597558256925,0.06220959270801995,0.03554177688610763,-0.10272900677686311,beschädigtem
gasaustritt beschädigt,2.0840768863576487,-0.14522597558256925,0.06220959270801995,0.03554177688610763,-0.10272900677686311,gasaustritt beschädigt
Waggon,1.9415752331345753,-0.07439957817005258,0.13303599012053668,0.013634023896159867,-0.031902609364346614,Waggon
beschädigt waggon,1.9415752331345753,-0.07439957817005258,0.13303599012053668,0.013634023896159867,-0.031902609364346614,beschädigt waggon
waggon nan,1.8952811854407627,-0.05026716907139041,0.1571683992191988,0.005690139472723021,-0.007770200265684491,waggon nan
wir diskutier,1.755846196100058,0.02614913753913475,0.23358470582972404,-0.0212317989212111,0.06864610634484074,wir diskutier
Kurzfristiges,1.82046651461208,-0.009992753678857571,0.1974428146117317,-0.008151720428511169,0.03250421512684846,Kurzfristiges
diskutier kurzfristig,1.82046651461208,-0.009992753678857571,0.1974428146117317,-0.008151720428511169,0.03250421512684846,diskutier kurzfristig
kurzfristig energiekonzern,1.8896421813957593,-0.047287447861348704,0.16014812042924056,0.004691456156549064,-0.0047904790556424996,kurzfristig energiekonzern
energiekonzern forder,2.0163633941899404,-0.11219554774596362,0.09524002054462562,0.025577357679958352,-0.06969857894025766,energiekonzern forder
forder langfristig,2.5241796281847866,-0.3368160689334719,-0.12938050064288267,0.08573809511563406,-0.2943191001277658,forder langfristig
Gasinvestitionen,2.8543974268777212,-0.4597607206712474,-0.252325152380658,0.11220500707721681,-0.4172637518655413,Gasinvestitionen
langfristig gasinvestition,2.8543974268777212,-0.4597607206712474,-0.252325152380658,0.11220500707721681,-0.4172637518655413,langfristig gasinvestition
Energieunternehmen,2.068651390068485,-0.1377968513013011,0.06963871698928809,0.03333776477522412,-0.09529988249559512,Energieunternehmen
gasinvestition energieunternehmen,2.068651390068485,-0.1377968513013011,0.06963871698928809,0.03333776477522412,-0.09529988249559512,gasinvestition energieunternehmen
energieunternehmen frankreich,1.8738794583037823,-0.03891081726334021,0.16852475102724893,0.0018625427029818288,0.003586151542365784,energieunternehmen frankreich
deutschland seh,1.8274466463417396,-0.013819676053674304,0.1936158922369148,-0.006803947482920202,0.028677292752031628,deutschland seh
Investitionsbedarf,1.884203127641962,-0.04440494628833547,0.16303062200225363,0.003721566915725556,-0.0019079774826293993,Investitionsbedarf
groß investitionsbedarf,1.884203127641962,-0.04440494628833547,0.16303062200225363,0.003721566915725556,-0.0019079774826293993,groß investitionsbedarf
investitionsbedarf europäisch,2.1593628035185106,-0.18071313853073287,0.026722429759856326,0.04578286354116398,-0.13821616972502693,investitionsbedarf europäisch
LNG-Lieferverträgen,2.068651390068485,-0.1377968513013011,0.06963871698928809,0.03333776477522412,-0.09529988249559512,LNG-Lieferverträgen
bei lng-lieferverträg,2.068651390068485,-0.1377968513013011,0.06963871698928809,0.03333776477522412,-0.09529988249559512,bei lng-lieferverträg
lng-lieferverträg forder,1.8896421813957593,-0.047287447861348704,0.16014812042924056,0.004691456156549064,-0.0047904790556424996,lng-lieferverträg forder
langfristig perspektive,1.7930437638404042,0.005185438783268815,0.21262100707385798,-0.013566564246138793,0.04768240758897492,langfristig perspektive
paris energiekonzern,1.748194024837223,0.030516772009570807,0.23795234030015996,-0.022856656068487618,0.0730137408152768,paris energiekonzern
energiekonzern deutschland,1.7598834615098404,0.023852449467181996,0.23128801775777125,-0.020381275967425883,0.06634941827288804,energiekonzern deutschland
frankreich forder,1.8348133704881922,-0.017842729604454866,0.18959283868613447,-0.005394595026574444,0.02465423920125119,frankreich forder
forder massiv,1.8689743440057431,-0.036289759981772814,0.17114580830881637,0.0009708364042161401,0.00620720882393303,forder massiv
investition europäisch,2.1593628035185106,-0.18071313853073287,0.026722429759856326,0.04578286354116398,-0.13821616972502693,investition europäisch
Spitzenmanager,2.0542731207552087,-0.13082203157558553,0.07661353671500372,0.031249098037262363,-0.08832506276987935,Spitzenmanager
spitzenmanager beiden,1.8896421813957593,-0.047287447861348704,0.16014812042924056,0.004691456156549064,-0.0047904790556424996,spitzenmanager beiden
verlangten,1.8239103996208799,-0.011882726156994228,0.19555284213359497,-0.0074852345858727205,0.03061424264871184,verlangten
land verlang,1.8239103996208799,-0.011882726156994228,0.19555284213359497,-0.0074852345858727205,0.03061424264871184,land verlang
verlang beim,1.7903390499467118,0.00669502597943621,0.21413059427002543,-0.014111240295812634,0.04919199478514224,verlang beim
French-German,1.7776625507160204,0.013800713692976151,0.22123628198356524,-0.016690149253955344,0.05629768249868224,French-German
beim french-germa,1.7776625507160204,0.013800713692976151,0.22123628198356524,-0.016690149253955344,0.05629768249868224,beim french-germa
Business,1.748194024837223,0.030516772009570807,0.23795234030015996,-0.022856656068487618,0.0730137408152768,Business
french-germa business,1.748194024837223,0.030516772009570807,0.23795234030015996,-0.022856656068487618,0.0730137408152768,french-germa business
Forum,1.7327620800557775,0.03938332787288336,0.24681889616347277,-0.02618535255767362,0.08188029667858966,Forum
business forum,1.7327620800557775,0.03938332787288336,0.24681889616347277,-0.02618535255767362,0.08188029667858966,business forum
+4494,1.7193603927604932,0.04714768428128582,0.2545832525718751,-0.029133837041497027,0.08964465308699208,+4494
forum +4494,1.7193603927604932,0.04714768428128582,0.2545832525718751,-0.029133837041497027,0.08964465308699208,forum +4494
+4494 chars,1.7113464347893177,0.05181959182135881,0.2592551601119481,-0.030923273797014077,0.09431656062706498,+4494 chars
Potsdam,1.6660627243743902,0.07863684855327484,0.2860724168438642,-0.04142240492282487,0.12113381735898085,Potsdam
